date,price,true
2023-01-17,0.31962857,0.2809176
2023-01-18,0.30322626,0.28062737
2023-01-19,0.16711706,0.2739021
2023-01-20,0.34906745,0.27945244
2023-01-21,0.335169,0.30485827
2023-01-22,0.31940195,0.30587798
2023-01-23,0.34401384,0.30534047
2023-01-24,0.32545462,0.30922315
2023-01-25,0.29447106,0.30335936
2023-01-26,0.2667891,0.31228197
2023-01-27,0.31412536,0.30984682
2023-01-28,0.32448134,0.31075582
2023-01-29,0.3465013,0.3098075
2023-01-30,0.3128586,0.32193395
2023-01-31,0.3337062,0.30696297
2023-02-01,0.30058932,0.3116078
2023-02-02,0.308549,0.32080302
2023-02-03,0.32906938,0.31790158
2023-02-04,0.1913062,0.3165235
2023-02-05,0.24978974,0.3147836
2023-02-06,0.26275977,0.30861953
2023-02-07,0.25202587,0.3061198
2023-02-08,0.28295037,0.31407288
2023-02-09,0.29381034,0.30863863
2023-02-10,0.27923265,0.29101554
2023-02-11,0.26572755,0.2880317
2023-02-12,0.29054475,0.29208776
2023-02-13,0.28940973,0.290374
2023-02-14,0.30592522,0.2908114
2023-02-15,0.30637464,0.29725975
2023-02-16,0.27584204,0.32991806
2023-02-17,0.23622419,0.32129958
2023-02-18,0.31606218,0.33493847
2023-02-19,0.31939858,0.33515695
2023-02-20,0.24653664,0.32955205
2023-02-21,0.33760858,0.3374075
2023-02-22,0.3215725,0.3316311
2023-02-23,0.31730255,0.3273875
2023-02-24,0.25628224,0.3243374
2023-02-25,0.2543592,0.3121547
2023-02-26,0.21647426,0.31191617
2023-02-27,0.34247366,0.31792408
2023-02-28,0.34106305,0.31756443
2023-03-01,0.24519162,0.3118928
2023-03-02,0.23521611,0.31938222
2023-03-03,0.20375693,0.31672308
2023-03-04,0.15372527,0.29956484
2023-03-05,0.2616157,0.29926604
2023-03-06,0.1652227,0.30041662
2023-03-07,0.27933714,0.3003107
2023-03-08,0.25957972,0.29721498
2023-03-09,0.26168233,0.2893225
2023-03-10,0.34429368,0.26841903
2023-03-11,0.25828227,0.26558635
2023-03-12,0.32419613,0.2706909
2023-03-13,0.30121064,0.2953145
2023-03-14,0.33273935,0.32790142
2023-03-15,0.31058216,0.33697107
2023-03-16,0.3222406,0.33246788
2023-03-17,0.36040518,0.34326723
2023-03-18,0.33214375,0.37932935
2023-03-19,0.35255352,0.37371552
2023-03-20,0.31687713,0.39059448
2023-03-21,0.34086725,0.3865638
2023-03-22,0.34784263,0.39180514
2023-03-23,0.32274902,0.3790568
2023-03-24,0.3331996,0.39486316
2023-03-25,0.33119252,0.38134435
2023-03-26,0.2879194,0.38251293
2023-03-27,0.24002263,0.38843
2023-03-28,0.3152431,0.374881
2023-03-29,0.35997805,0.3765868
2023-03-30,0.3277478,0.39385054
2023-03-31,0.33490333,0.38831505
2023-04-01,0.26026377,0.39575556
2023-04-02,0.27602512,0.3954765
2023-04-03,0.24984246,0.39137137
2023-04-04,0.26096568,0.38478464
2023-04-05,0.2843805,0.3904144
2023-04-06,0.30535603,0.3907565
2023-04-07,0.25917783,0.38834417
2023-04-08,0.2657506,0.38664627
2023-04-09,0.3248348,0.38717324
2023-04-10,0.30845025,0.393166
2023-04-11,0.34031394,0.41360652
2023-04-12,0.35237467,0.4230383
2023-04-13,0.33232608,0.41745713
2023-04-14,0.34957424,0.42529222
2023-04-15,0.29425701,0.4262837
2023-04-16,0.32641688,0.4238396
2023-04-17,0.27828977,0.42372456
2023-04-18,0.27366957,0.4106264
2023-04-19,0.2757923,0.42468026
2023-04-20,0.32979602,0.40070534
2023-04-21,0.37212583,0.39166966
2023-04-22,0.33220342,0.37672457
2023-04-23,0.30627152,0.38550752
2023-04-24,0.31824598,0.38151774
2023-04-25,0.28761947,0.3800326
2023-04-26,0.30536148,0.3931657
2023-04-27,0.32995537,0.39318094
2023-04-28,0.35986194,0.41087767
2023-04-29,0.3266536,0.40863255
2023-04-30,0.25463447,0.40672338
2023-05-01,0.20767447,0.40897766
2023-05-02,0.22655906,0.38963494
2023-05-03,0.2434835,0.39790803
2023-05-04,0.2755379,0.4031315
2023-05-05,0.32355213,0.4009125
2023-05-06,0.22870648,0.4114533
2023-05-07,0.15402879,0.40155822
2023-05-08,0.22385192,0.3972362
2023-05-09,0.25906566,0.3829284
2023-05-10,0.26996258,0.38153046
2023-05-11,0.2649997,0.38203636
2023-05-12,0.2934043,0.3724168
2023-05-13,0.28325763,0.36870834
2023-05-14,0.3133611,0.3688716
2023-05-15,0.26290944,0.3706498
2023-05-16,0.2540063,0.37559262
2023-05-17,0.25776944,0.37238467
2023-05-18,0.24578178,0.37812948
2023-05-19,0.28042704,0.3695728
2023-05-20,0.2657762,0.37022066
2023-05-21,0.29246667,0.3734965
2023-05-22,0.28389978,0.36849156
2023-05-23,0.28607097,0.36999097
2023-05-24,0.29628935,0.37551668
2023-05-25,0.28183025,0.36168894
2023-05-26,0.29043445,0.36382663
2023-05-27,0.31036985,0.36761802
2023-05-28,0.3333312,0.3696555
2023-05-29,0.3492237,0.38939738
2023-05-30,0.33930984,0.38391367
2023-05-31,0.37098065,0.38319665
2023-06-01,0.29340455,0.3758692
2023-06-02,0.29657108,0.36927792
2023-06-03,0.3071098,0.37590465
2023-06-04,0.2940626,0.3730676
2023-06-05,0.30039424,0.37696373
2023-06-06,0.2793998,0.35314298
2023-06-07,0.24680127,0.37541777
2023-06-08,0.25469106,0.36180308
2023-06-09,0.27245873,0.3643319
2023-06-10,0.3121506,0.36373237
2023-06-11,0.28414217,0.35416767
2023-06-12,0.22103801,0.3550821
2023-06-13,0.22115186,0.35498482
2023-06-14,0.22741084,0.35438797
2023-06-15,0.31809407,0.3424301
2023-06-16,0.32505348,0.34957626
2023-06-17,0.2656804,0.36150715
2023-06-18,0.30480447,0.36422452
2023-06-19,0.3318902,0.36159733
2023-06-20,0.3004786,0.36857846
2023-06-21,0.33614743,0.39284775
2023-06-22,0.31278098,0.42054847
2023-06-23,0.21049616,0.41794977
2023-06-24,0.3242608,0.42879954
2023-06-25,0.26071167,0.4273694
2023-06-26,0.32248524,0.42607012
2023-06-27,0.3323839,0.42342263
2023-06-28,0.33551797,0.42980537
2023-06-29,0.30009153,0.42026243
